"","Subject","Label","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()"
"49",19,"SITTING",-0.712053288452055,-0.661340710657534,-0.760170256479452,-0.956407523287671,-0.970115241780822,-0.950197928356164,-0.743729115935616,-0.727558647342466,-0.84080389109589,-0.776144429794521,-0.821242745232877,-0.761134951483562,-0.801442369931507,-0.889716276438356,-0.836735881520548,-0.729835815356164,-0.729835815356164,-0.750982740294521,-0.750364013917808,-0.872492837260274,-0.700129682524658,-0.671384078582877,-0.765605977424658,-0.753545767957534,-0.73945459779452,-0.85306604,-0.787817244452055,-0.81563311390411,-0.784862609109589,-0.779546148520548,-0.763873500360274,-0.76576403790411,-0.881607003972603,0.275878694657534,-0.0152983528323288,-0.106228604405479,0.404247176849315,0.113032701369863,0.273329374032877,0.0963106759205479,-0.00568600840972603,-6.46448999999996e-05,-0.00424187284027397,-0.086092821269863,0.085282091369863,-0.104334863835616,-0.0297584719278082,-0.0481115549780822,-0.680343419712329,-0.680343419712329,-0.754458150493151,-0.718191836931507,-0.854218578493151,-0.746808809150685,-0.684265292615069,-0.785943514643836,-0.756293488394521,-0.734359163616438,-0.827678435767123,-0.744436310205479,-0.834304254547945,-0.757242046856164,-0.719129186978082,-0.742812316054794,-0.796156541986301,-0.872811335753425
"50",20,"SITTING",-0.706585009831818,-0.524108793545455,-0.667163266712121,-0.962194151212121,-0.954348281515151,-0.939793194393939,-0.719780990742424,-0.657931219878788,-0.822173993181818,-0.751546270454545,-0.748527913181818,-0.703968718681818,-0.746048504636364,-0.836636390757576,-0.77467831,-0.682603884545455,-0.682603884545455,-0.700078683115152,-0.711694819090909,-0.818589757272727,-0.702631838166667,-0.5250568175,-0.665224605799545,-0.725819593530303,-0.651739875587879,-0.835787817727273,-0.770312696969697,-0.743435898181818,-0.734575170454545,-0.727175599393939,-0.692052646066667,-0.741464973030303,-0.825854491060606,0.270976927575758,-0.0160242069863636,-0.109927891759091,0.583219806651515,0.0833548959848485,0.157682643106061,0.0831037896519697,-0.0132418129272727,-0.00868680207212121,-0.0610787938136364,-0.0509073484927273,0.0912680192045455,-0.0713915200772727,-0.0499368199272727,-0.0319395060393939,-0.622418820166667,-0.622418820166667,-0.720207408818182,-0.661204140257576,-0.796768916818182,-0.719178853636364,-0.586383876772727,-0.72524173969697,-0.738741974545455,-0.685030005515151,-0.807192539090909,-0.697499304710606,-0.761865833181818,-0.700639488136364,-0.693628096060606,-0.708005537575758,-0.742578153181818,-0.823501458333333
"51",21,"SITTING",-0.679702722223529,-0.610920744083529,-0.719524440941177,-0.962826514352941,-0.955368558705882,-0.945053150823529,-0.691331231623529,-0.683281511223529,-0.804663084,-0.751940379494118,-0.767280914129412,-0.735968791141176,-0.738345389905882,-0.824727844705882,-0.796983304623529,-0.687263351882353,-0.687263351882353,-0.707267357975294,-0.731189726588235,-0.818799083447059,-0.675698182578824,-0.622519572414118,-0.731154044470588,-0.701644478152941,-0.681063600129412,-0.818714103269412,-0.769595718435294,-0.769671268105882,-0.763895937458824,-0.745193291635294,-0.720650323705882,-0.764742218223529,-0.832372182223529,0.271791287894118,-0.0159131273247059,-0.112024302659647,0.582145037529412,0.0589087528823529,0.176433827741176,0.0790087941176471,-0.00369848194141176,0.00942156786883529,-0.0291299726562353,-0.0525950882235294,0.0820756568227059,-0.0939240665717647,-0.05197332448,-0.0624951204705882,-0.638703834830588,-0.638703834830588,-0.702436263082353,-0.679556929458824,-0.793988592352941,-0.692368944090588,-0.637199543716471,-0.740725758811765,-0.708277975917647,-0.705161676136471,-0.789095553647059,-0.698880315188235,-0.768707900482353,-0.728413931488235,-0.674434933494118,-0.699995285670588,-0.752861872505882,-0.818552734
"52",22,"SITTING",-0.511589728887097,-0.391434603193548,-0.56043714816129,-0.960243357096774,-0.968477311612903,-0.942585830645161,-0.548583077048387,-0.525576847174081,-0.684326666225806,-0.691132785983871,-0.661778541967742,-0.5666809105,-0.696163247258065,-0.728068081129032,-0.700768170324194,-0.52712489333871,-0.52712489333871,-0.547198970609677,-0.650453665112903,-0.747390469516129,-0.49714919483871,-0.408539679951613,-0.576896007391935,-0.559944401733871,-0.541348430587097,-0.712437010677419,-0.713725168032258,-0.671731052696774,-0.608711017580645,-0.612448834079032,-0.568671463983871,-0.702569723064516,-0.776901303225806,0.287155627822581,-0.0176877612848387,-0.119650562225806,0.719819602419355,-0.138927168725806,-0.00117365040322581,0.063618481633871,0.0113202473267935,-0.00740902622080645,0.000657826877419356,-0.10797850675,0.0420661930790323,-0.119797813919355,-0.0432810083403226,-0.0386619112467742,-0.449701058145161,-0.449701058145161,-0.557786949593548,-0.557033908516129,-0.705799600274194,-0.555099800790323,-0.434839639435484,-0.597160799845161,-0.57774981958871,-0.541377267185484,-0.655671031816129,-0.624956179241935,-0.651786407758065,-0.570153821306452,-0.510536980430645,-0.536118312112903,-0.666275512370968,-0.741138596774194
"53",23,"SITTING",-0.526418999077941,-0.443637725731324,-0.606221337985294,-0.971208853970588,-0.952352211867647,-0.941002938691176,-0.565453179563235,-0.519429196447059,-0.741693500441176,-0.701046444882353,-0.749171233235294,-0.606235655184118,-0.693129861470588,-0.821610397647059,-0.733256814705882,-0.558785177326471,-0.558785177326471,-0.561645782889706,-0.676631104029412,-0.801102398088235,-0.514077149588235,-0.475944943307353,-0.617156561,-0.583410546754412,-0.543731915117647,-0.761696923529412,-0.721706937161765,-0.749054638088235,-0.643112628294118,-0.638908250411765,-0.572981853058824,-0.707435558382353,-0.8154682175,0.278096406323529,-0.0145170057045588,-0.0933267928382353,0.729430694264706,-0.0638371614705882,0.125773987753971,0.122926405705882,-0.00387163058,-0.0022586610275,-0.00528064111764706,-0.0957028642647059,0.101033367920588,-0.0977320025294118,-0.0415782641676471,-0.0616229445336765,-0.473615634116471,-0.473615634116471,-0.582743204007353,-0.611135960764706,-0.765995243676471,-0.562715910208823,-0.451174562654412,-0.644153144205882,-0.585780125544118,-0.528979993682353,-0.720496936617647,-0.640447923529412,-0.753636960735294,-0.6081369915,-0.542190768397059,-0.556583384235294,-0.716996361323529,-0.802379918529412
"54",24,"SITTING",-0.704384813279412,-0.508687365794118,-0.752531309485294,-0.978923090882353,-0.9666934525,-0.960042435441177,-0.739978449661765,-0.636367331191176,-0.848248261323529,-0.770280885676471,-0.770103372352941,-0.711632377161765,-0.782157542485294,-0.869034116470588,-0.745353396161765,-0.698329592335294,-0.698329592335294,-0.720502714376471,-0.740995003058823,-0.841715112205882,-0.695693220955882,-0.514068642941176,-0.757079672941177,-0.750665176060485,-0.625019818191176,-0.863266337352941,-0.785690813397059,-0.757188571470588,-0.748229346617647,-0.744873543044118,-0.730387321422059,-0.76779539,-0.852515996617647,0.276048824955882,-0.0202753129339706,-0.114207722441176,0.724241638235294,-0.0613768173529412,0.0965741039814706,0.0617375688338235,0.00757562171220588,0.0105479581883824,-0.0596828024851176,-0.0434227858088235,0.0787127397352941,-0.106917867941176,-0.0470549862794118,-0.0889983616764706,-0.633202752520588,-0.633202752520588,-0.724322631026471,-0.681621817485294,-0.819632810882353,-0.729837849397059,-0.562050827308823,-0.783660494852941,-0.752637138411765,-0.669328171485294,-0.832222123632353,-0.724795020232353,-0.801517959132353,-0.685122049926471,-0.699735599544118,-0.714353443382353,-0.769056299911765,-0.842103637352941
"55",25,"SITTING",-0.417202765683077,-0.30310646842,-0.508312946395385,-0.948745972307692,-0.946106947076923,-0.921770116615385,-0.440291610969231,-0.417749666349231,-0.639798354461538,-0.585846303246154,-0.586506831169231,-0.523920256492308,-0.566144235876923,-0.691002160123077,-0.626765204615385,-0.449048290984615,-0.449048290984615,-0.457337239369231,-0.53841845742,-0.691566481106154,-0.408424199030769,-0.333732505907692,-0.534877798509231,-0.461297339776923,-0.417988984158769,-0.667478400969231,-0.613849048307692,-0.593952586769231,-0.581440580913846,-0.561573649184615,-0.493968363287692,-0.598181102923077,-0.719457592215385,0.27588995292,-0.0238419336415385,-0.123728922230769,0.600466585538462,-0.105910685692308,0.00731938431076923,0.0650650716461538,0.0340215250061538,0.000886610055815384,-0.0424240785030769,-0.0489483250866154,0.0961845922153846,-0.0996956941384615,-0.04815258068,-0.0639024768738461,-0.350202501804615,-0.350202501804615,-0.459356653950769,-0.456679924076923,-0.638044394692308,-0.445215620030769,-0.330518609490769,-0.534163973976154,-0.469082659886154,-0.454054950609231,-0.610593101876923,-0.504288524584615,-0.583658296447692,-0.489436205184615,-0.407376018969231,-0.435155991449231,-0.571118455323077,-0.689137988353846
"56",26,"SITTING",-0.622926087269231,-0.514570892417436,-0.641513381474359,-0.969646325769231,-0.974393476153846,-0.954762583333333,-0.596975050255,-0.557700083435897,-0.721157614525641,-0.685147958064103,-0.714488856794872,-0.664718063241026,-0.655579688935897,-0.77956790025641,-0.719441267948718,-0.630996974089744,-0.630996974089744,-0.58266020646282,-0.679932583179487,-0.756204624564103,-0.62260517015,-0.543208189548718,-0.658318645038461,-0.60734056423718,-0.559190655966667,-0.736249182358974,-0.710170219323077,-0.72090328,-0.705983682448718,-0.701942229089744,-0.583027716897436,-0.716840699,-0.762163354153846,0.283891359794872,-0.0167359251165385,-0.109008636997154,0.653892070525641,-0.0457982666025641,0.101860353230769,0.0737358852371795,0.0242691000384615,-0.013410952279359,-0.0376036458189744,-0.0810926215602564,0.0816057565769231,-0.116602213797436,-0.0296132017089744,-0.0473220903307692,-0.567109511161538,-0.567109511161538,-0.60360961455641,-0.629030488712821,-0.733478504871795,-0.625592883487179,-0.518726276694872,-0.665780889641026,-0.622212169549487,-0.584057822941026,-0.704775656076923,-0.608920948076923,-0.710127302307692,-0.636328175648974,-0.609742551351282,-0.58618361625641,-0.708034942435897,-0.765919866153846
"57",27,"SITTING",-0.5380194499,-0.480257723537143,-0.623071079214286,-0.969912793857143,-0.960668424571429,-0.961324838714286,-0.600976414185714,-0.57934492111,-0.780872265571429,-0.701683990571429,-0.722528899714286,-0.662898545571429,-0.717461779,-0.803948536428571,-0.751558982276714,-0.585391823071429,-0.585391823071429,-0.613026149455714,-0.693064029414286,-0.791774107285714,-0.5247745547,-0.496387816475714,-0.622130319417143,-0.595991296814286,-0.572429212075429,-0.790993846714286,-0.717849561142857,-0.717735994857143,-0.695392923857143,-0.652378115814286,-0.613557842714286,-0.729618181127143,-0.803403599428571,0.277997503428571,-0.0197446237782857,-0.1093270064,0.574749865285714,0.0461258197857143,0.119561877228571,0.0474269346514286,0.01824976362,0.00463842282428571,0.0112328897314286,-0.0957282872714286,0.0626950465,-0.110555527875714,-0.0472477630142857,-0.0533886357271429,-0.493312986114286,-0.493312986114286,-0.623553752157143,-0.611266652885714,-0.767302464714286,-0.576358900352857,-0.514169682115,-0.682369411428571,-0.640885019761429,-0.612099653757143,-0.769436628,-0.655037413185714,-0.735940986285714,-0.660678833,-0.581855664242857,-0.617155698528571,-0.720031711285714,-0.795328118285714
"58",28,"SITTING",-0.804295771736111,-0.735944877579583,-0.796918619569444,-0.969862537083333,-0.972828635138889,-0.959009370277778,-0.826726424138889,-0.783484149738889,-0.876747663194444,-0.852342351194444,-0.845755914722222,-0.812674790625,-0.855291828402778,-0.885924742916667,-0.873650240416667,-0.796666966319444,-0.796666966319444,-0.819743399986111,-0.834570744166667,-0.88794312625,-0.797991860791667,-0.743103043361111,-0.798469634541667,-0.833066958541667,-0.781134528194444,-0.885099955972222,-0.860805959166667,-0.844567930416667,-0.829554270125,-0.829926246777778,-0.82558508875,-0.854365585694444,-0.894725233472222,0.271037478291667,-0.0171336241290278,-0.109568874694444,0.404780319722222,0.192698242194444,0.286847941263889,0.0898924138611111,0.00673695280166667,-0.00916555661944444,-0.0206862079863889,-0.0967615404583333,0.079880273125,-0.0911745169805556,-0.0407192865902778,-0.0354863582194444,-0.768674154222222,-0.768674154222222,-0.818723635430556,-0.793973761295833,-0.8746633975,-0.824472303152778,-0.754353438685,-0.824391158805556,-0.836430495722222,-0.799589904402778,-0.867180550527778,-0.828509736666667,-0.850562364708333,-0.817799569138889,-0.795310640736111,-0.816696678694444,-0.848979674194444,-0.889511045
"59",29,"SITTING",-0.496776107185,-0.4524720647,-0.58164336212,-0.966544554833333,-0.950964979333333,-0.929618213833333,-0.583193932133333,-0.577478271678333,-0.769967107166667,-0.678790927866667,-0.684057640933333,-0.635942788966667,-0.711666193555,-0.778798558333333,-0.733354157733333,-0.530152362766667,-0.530152362766667,-0.616986575538333,-0.655884157666667,-0.774166989833333,-0.47999104424,-0.465434908873333,-0.582028457966667,-0.585575990423333,-0.573231731885,-0.786009721833333,-0.695856814023333,-0.676813098216667,-0.674602805833333,-0.605418108216667,-0.640297770935,-0.6944909255,-0.78847049,0.278227657666667,-0.0174397040566667,-0.101701639783333,0.738601767666667,-0.0704323850833333,0.011016038175,0.10252601907,-0.0109482674948333,-0.0410582735231667,0.00374884473833333,-0.0802951584833333,0.0575321315166667,-0.08774492635,-0.0317600836333333,-0.0329539782058333,-0.454323216309833,-0.454323216309833,-0.60529164981,-0.559303109644167,-0.749493726,-0.5439646027055,-0.495543799016667,-0.6447553848,-0.616895514116667,-0.608258512666667,-0.752804413166667,-0.6309585058,-0.702055094833333,-0.624931226466667,-0.5275217514,-0.602845041741667,-0.691041743333333,-0.777114360666667
"60",30,"SITTING",-0.676809790787097,-0.610184815709677,-0.710996732558065,-0.950513279354839,-0.95631103016129,-0.944359665806452,-0.711363296741935,-0.671504303495161,-0.791770543946774,-0.752175094258065,-0.733194177253387,-0.725943996870968,-0.742212709409677,-0.799382738354839,-0.790464895483871,-0.699028240370968,-0.699028240370968,-0.725659580209677,-0.723981012080645,-0.804819482006452,-0.667221477569355,-0.626415359640323,-0.723814858032258,-0.720766085725806,-0.671388400258065,-0.805435942629032,-0.770443093059677,-0.733395082177419,-0.754846553290323,-0.756552995935484,-0.74791147566129,-0.76297513966129,-0.821480941870968,0.264375150790323,-0.0183330444225806,-0.125237887290323,0.398190106854839,0.2071168705,0.296732955758065,0.112786602303226,0.0108085512112903,-0.0199974507559194,-0.0181491990258065,-0.095407567916129,0.0793198484354839,-0.0882913137903226,-0.0210634360806452,-0.0386279845483871,-0.631219852193548,-0.631219852193548,-0.699012279162903,-0.664028594290323,-0.776692233870968,-0.705570617,-0.626487656758065,-0.731778888258064,-0.727771618224194,-0.692512990937097,-0.776649854903226,-0.698428705377419,-0.739204425177419,-0.71975107911129,-0.683903744674194,-0.711293210016129,-0.741662917058065,-0.803789701048387
"61",1,"STANDING",-0.969729030754717,-0.926015518490566,-0.908374903773585,-0.957455389622642,-0.952322493888679,-0.927784496603774,-0.97779849490566,-0.962853071886792,-0.971482187924528,-0.974459773207547,-0.938262983584906,-0.948065377169811,-0.980114082830189,-0.972352069811321,-0.979834085283019,-0.911947394962264,-0.911947394962264,-0.960331417358491,-0.920841968679245,-0.968331973584906,-0.969621419622641,-0.924770977735849,-0.900077284339623,-0.980650937924528,-0.967455950943396,-0.974234229622642,-0.976220931132075,-0.934132324528302,-0.95264931245283,-0.915737377377358,-0.958636306415094,-0.922782283773585,-0.968117970377358,0.279679168641509,-0.0123644512283019,-0.110316648283019,0.700122185660377,0.157208954754717,0.244375958528302,0.0786290651132076,-0.000381021349716981,-0.00875695871584906,-0.0344929227845283,-0.0825355136037736,0.0944504394622642,-0.0964317159811321,-0.0373847776132075,-0.0609881509622641,-0.933049621320755,-0.933049621320755,-0.975325324339623,-0.934074003584906,-0.980528249433962,-0.970772201698113,-0.938850359622642,-0.939257752264151,-0.977176154150943,-0.96157956490566,-0.967416218301887,-0.969170118679245,-0.947499481509434,-0.949348997169811,-0.932906862075472,-0.960836526603774,-0.940600291509434,-0.97012327509434
"62",2,"STANDING",-0.992008789814815,-0.962130189814815,-0.970305437777778,-0.992678768148148,-0.982210999259259,-0.975270804259259,-0.989089392407407,-0.979250157222222,-0.988796588333333,-0.974926532777778,-0.981928505925926,-0.977089758333333,-0.987933030740741,-0.991313824259259,-0.988938819074074,-0.975080134814815,-0.975080134814815,-0.98766942037037,-0.969100593148148,-0.990615640740741,-0.992831542037037,-0.961280075925926,-0.96758819537037,-0.989845361666667,-0.981241000555556,-0.989403716481482,-0.975115860185185,-0.980808593888889,-0.978828940185185,-0.975987748888889,-0.987664897777778,-0.968528040555556,-0.99066763037037,0.27856560462963,-0.0148057198833333,-0.111252979388889,0.905605102777778,-0.0286173028148148,0.025490228537037,0.0756744339814815,0.00685992449972222,-0.000733114321481482,-0.028407538512963,-0.0685778848018519,0.0867876043148148,-0.0979151707037037,-0.0403762655462963,-0.0538511291481482,-0.977521408703704,-0.977521408703704,-0.987246018703704,-0.970485826666667,-0.991129495185185,-0.990332333518518,-0.967039769074074,-0.978289537222222,-0.989300201851852,-0.978921435740741,-0.986789895925926,-0.975684919814815,-0.98409408,-0.978283067222222,-0.979083768148148,-0.986815278888889,-0.978726983148148,-0.990803913333333
"63",3,"STANDING",-0.780663073442623,-0.671459660300492,-0.578674792495082,-0.974785651803279,-0.953865247868852,-0.931944800163934,-0.76515549695082,-0.706291433704918,-0.694075896496721,-0.835356248360656,-0.590354268442623,-0.729778814590164,-0.80245804295082,-0.609395199442623,-0.798639774754098,-0.704179974426229,-0.704179974426229,-0.700329574426229,-0.616757547014754,-0.627735636672787,-0.783825863114754,-0.691748320327869,-0.580506437983607,-0.766769230803279,-0.700448026967213,-0.683036241634426,-0.849945014918033,-0.577868487901639,-0.754789660983607,-0.763286196229508,-0.703140188772131,-0.683958866227869,-0.612709527265574,0.27244713547541,-0.0180405682154262,-0.106703569245902,0.773612882131148,0.0712834088196721,0.14864528574918,0.0875704955644262,0.0073678889147541,7.84971252459023e-05,-0.0397709495557377,-0.0786092909081967,0.105249341447541,-0.0831209693114754,-0.0443788234196721,-0.0628070015160656,-0.67923538404918,-0.67923538404918,-0.707849812404918,-0.660664717208197,-0.690377199501639,-0.773691166885246,-0.678638152016393,-0.64309683277377,-0.783844180163934,-0.72983717862459,-0.706994476295082,-0.79054926147541,-0.618928148831148,-0.730585563426229,-0.689578441868852,-0.698960670740984,-0.620969488768852,-0.661521087508197
"64",4,"STANDING",-0.38421010125,-0.265230303285714,-0.403146273571429,-0.964048570892857,-0.943529152321429,-0.918516462142857,-0.519591596071429,-0.54024183125,-0.733260471785714,-0.586250631125,-0.591818142321429,-0.453429526785714,-0.742700375357143,-0.813051321607143,-0.68517947375,-0.341063560803571,-0.341063560803571,-0.519462874928571,-0.553317712142857,-0.8059029525,-0.35916134,-0.261310271803571,-0.378978859375,-0.537240973214286,-0.552450334107143,-0.753948730178571,-0.596415768142857,-0.554811245,-0.493342904285714,-0.420351142857143,-0.523253684464286,-0.567589090178571,-0.822085473410714,0.275292550714286,-0.0209211045046018,-0.116557863464286,0.904773480714286,-0.255139324535714,-0.0668541858928571,0.0726271218035714,0.0171491146035714,-0.00648244474058571,-0.0620007997160714,-0.0518669907017857,0.0932096394392857,-0.0873235576617857,-0.0471693490892857,-0.0705062774392857,-0.32674296875,-0.32674296875,-0.573880815178571,-0.408747384821429,-0.76771937375,-0.455858883571429,-0.373081605535714,-0.548780192857143,-0.544176754821429,-0.558019366964286,-0.711036359285714,-0.572891471785714,-0.672107996785714,-0.493279509107143,-0.386942661107143,-0.519205832267857,-0.656167169107143,-0.804947159464286
"65",5,"STANDING",-0.697013143160714,-0.573894763714286,-0.57616993,-0.9515160125,-0.935824302678571,-0.8892556,-0.751016568321429,-0.745399608214286,-0.814889721051786,-0.746878685107143,-0.704493766142857,-0.711682900928571,-0.807670169464286,-0.839931685785714,-0.835076665,-0.675189320892857,-0.675189320892857,-0.747936297678571,-0.682676362046429,-0.843766130964286,-0.692303895303571,-0.571894321121964,-0.564781000982143,-0.773273855642857,-0.76268505625,-0.832145750625,-0.759019592607143,-0.691261964375,-0.736904526589286,-0.721706065785714,-0.764507315178571,-0.705212630553571,-0.859069191178571,0.277548856010714,-0.0132941022933929,-0.114961975418036,0.809786865178571,-0.0585540493642857,0.0421637025239286,0.0832734466553571,0.00683049706928571,-0.00633836980714286,0.0330760866480357,-0.0715480456589286,0.0764521533303571,-0.128071982857143,-0.0585749975071429,-0.0604183975982143,-0.58619270025,-0.58619270025,-0.752901522767857,-0.637930183742857,-0.827772001482143,-0.711991824191071,-0.636130908435714,-0.667720413446429,-0.752049813233929,-0.746666979303571,-0.796364159375,-0.717176009285714,-0.737137073035714,-0.716425350496429,-0.687448811660714,-0.736763055446429,-0.739770836667857,-0.841489033839286
"66",6,"STANDING",-0.177297154068421,-0.0645335661385965,-0.287869767859649,-0.960120739824561,-0.956655146140351,-0.955900737192982,-0.236290336045614,-0.157941604619298,-0.452143586298246,-0.444441935003509,-0.48000559677193,-0.310261212850877,-0.450449908315789,-0.615176689684211,-0.464086279491228,-0.249113393859649,-0.249113393859649,-0.209429370285965,-0.432366941052632,-0.578208926736842,-0.157827610222807,-0.11342495833614,-0.325017601526316,-0.261883629992982,-0.176870903203018,-0.493032645873684,-0.481399558807018,-0.491461762403509,-0.384164162035088,-0.403423130235088,-0.222718075777193,-0.518055131052632,-0.604877764157895,0.276442452263158,-0.0193772942578947,-0.105578296157895,0.668461731754386,-0.0643399010175439,0.0349387006666667,0.0622621233914035,0.0257435785333333,-0.0239609080917544,-0.0084525466877193,-0.0867146574964912,0.0629586194210526,-0.106160812452632,-0.0527800086842105,-0.060371159345614,-0.0971306862280702,-0.0971306862280702,-0.237778797626316,-0.295013229463684,-0.534973611964912,-0.235410547615789,-0.0877461996754386,-0.327231536515789,-0.27821900814386,-0.194261835935088,-0.409865109210526,-0.333458117421053,-0.472391226666667,-0.285439653305263,-0.191521950692982,-0.206549843992982,-0.455990197017544,-0.583794689157895
"67",7,"STANDING",-0.545613283700566,-0.466467560922642,-0.490900961460377,-0.952093351886792,-0.970521846415094,-0.951383624528302,-0.566367560818868,-0.541461080849057,-0.645511052477359,-0.723234800188679,-0.570400026037736,-0.601771119113208,-0.702110079245283,-0.63974747509434,-0.732387613773585,-0.577821034754717,-0.577821034754717,-0.538616363422642,-0.526024622320755,-0.648030563396226,-0.533974672556604,-0.48816634584717,-0.507789272603774,-0.588292734066981,-0.551829661128302,-0.660478812290566,-0.74579841754717,-0.558282994528302,-0.639088024849057,-0.669803163584906,-0.562884967233962,-0.588917562830189,-0.651789205849057,0.268851806509434,-0.0210101157528302,-0.109295662490566,0.209393702264151,0.0979646460377358,0.408790726981132,0.0802435991698113,0.0263136439754717,-0.00712390720283019,0.0044478230245283,-0.108655232316981,0.0684297162867925,-0.09887043247,-0.0512096148603774,-0.0743334780301887,-0.468928200301887,-0.468928200301887,-0.555889695575472,-0.538229608745283,-0.663522768703774,-0.58106056845283,-0.49144692409434,-0.533612952811321,-0.582667031316981,-0.561858104981132,-0.629940868962264,-0.653951151132075,-0.598161850641509,-0.60176568054717,-0.537140147592453,-0.522424037677358,-0.560122635471698,-0.664886940415094
"68",8,"STANDING",-0.656664710818519,-0.560174104825926,-0.60938244767037,-0.969501911296296,-0.954660307777778,-0.944596289074074,-0.700563690740741,-0.693526783888889,-0.771163154388889,-0.780616414074074,-0.724518767037037,-0.650967999655556,-0.777279291851852,-0.811202381425926,-0.784321481296296,-0.643077643592593,-0.643077643592593,-0.691376218277778,-0.715186923703704,-0.813243893777778,-0.652518912231482,-0.568456827472222,-0.610786903888889,-0.72186822412963,-0.703065360740741,-0.78837882212963,-0.800335294666667,-0.718912697148148,-0.679888977798148,-0.700141892777778,-0.700992790351852,-0.752386528888889,-0.826884184444444,0.280931461296296,-0.0243149227962963,-0.122553899166667,0.844821872037037,-0.0168475655740741,0.0101597602722222,0.0551078863222222,0.0185164575448148,-0.0117485716688889,-0.0350928371740741,-0.0831272827861111,0.0401297294431481,-0.105460673759259,-0.0508202840685185,-0.0469397198944444,-0.5910216159,-0.5910216159,-0.704077237592593,-0.648686070425926,-0.796387679111111,-0.669410157611111,-0.600225562314815,-0.666947607,-0.706319013518519,-0.704274635555556,-0.753029505925926,-0.719799437037037,-0.740490234814815,-0.662714673592593,-0.641601952555556,-0.686126917166667,-0.734651395555556,-0.814188993444444
"69",9,"STANDING",-0.674890483111111,-0.625958263111111,-0.706989549111111,-0.980499404888889,-0.968951316888889,-0.958592004666667,-0.737780902222222,-0.746831878444444,-0.872927086,-0.778085523777778,-0.762856659777778,-0.755777061111111,-0.844843950444444,-0.910212400888889,-0.837378527111111,-0.676564812888889,-0.676564812888889,-0.753983324222222,-0.753258726222222,-0.904424795555556,-0.665634920444445,-0.626953048222222,-0.690967425333333,-0.74745954,-0.756128692,-0.882749400444444,-0.784441770666667,-0.733410236444444,-0.778935444666667,-0.721685929555556,-0.763040137111111,-0.761068214666667,-0.916039631777778,0.278389634,-0.0179567548051111,-0.1093609418,0.460548547111111,0.244876318511111,0.198683113555556,0.0862233625866667,0.00236315736,-0.00330079736871111,-0.0353346344555556,-0.0670067982488889,0.0832274494511111,-0.0987586161422222,-0.03663152254,-0.0526447762444444,-0.649658788,-0.649658788,-0.767358239777778,-0.691628475111111,-0.874689633555556,-0.700945355555556,-0.672462677111111,-0.787898438888889,-0.751206511111111,-0.754467245777778,-0.861548578666667,-0.765927001333333,-0.828413998444444,-0.754446551333333,-0.686456800911111,-0.747381734666667,-0.810665078222222,-0.900973937111111
